Date,Stock,Symbol,High,Low,Open,Close,Covid-19 confirmed cases,Covid-19 deaths
2020-06-15,S&P/TSX Composite index,^GSPTSE,15442.900390625,14934.7001953125,15044.5,15359.7001953125,8050034,475905
2020-06-15,Pfizer,PFE,31.99241065979004,31.081594467163086,31.59392738342285,31.650854110717773,8050034,475905
2020-06-15,Canadian Tire,CTC.TO,224.0,224.0,224.0,224.0,8050034,475905
2020-06-15,Air Canada,AC.TO,19.280000686645508,18.100000381469727,18.389999389648438,18.540000915527344,8050034,475905
2020-06-15,Choice Properties REIT,CHP-UN.TO,13.19234561920166,12.608258247375488,12.769386291503906,13.051360130310059,8050034,475905
2020-06-15,SPDR Gold Trust ETF,GLD,162.55999755859375,160.16000366210938,160.52000427246094,162.3300018310547,8050034,475905
2020-06-16,S&P/TSX Composite index,^GSPTSE,15701.7998046875,15450.7001953125,15694.2998046875,15515.7998046875,8193933,483023
2020-06-16,Pfizer,PFE,32.220115661621094,31.043643951416016,31.869070053100586,31.688804626464844,8193933,483023
2020-06-16,Canadian Tire,CTC.TO,224.8000030517578,224.8000030517578,224.8000030517578,224.8000030517578,8193933,483023
2020-06-16,Air Canada,AC.TO,19.8799991607666,18.950000762939453,19.790000915527344,19.229999542236328,8193933,483023
2020-06-16,Choice Properties REIT,CHP-UN.TO,13.403826713562012,13.172204971313477,13.323263168334961,13.282980918884277,8193933,483023
2020-06-16,SPDR Gold Trust ETF,GLD,162.69000244140625,161.36000061035156,161.85000610351562,162.25,8193933,483023
2020-06-17,S&P/TSX Composite index,^GSPTSE,15571.5,15413.7998046875,15571.5,15428.7001953125,8337135,488500
2020-06-17,Pfizer,PFE,32.03984832763672,31.612903594970703,31.869070053100586,31.840606689453125,8337135,488500
2020-06-17,Canadian Tire,CTC.TO,220.02999877929688,220.02999877929688,220.02999877929688,220.02999877929688,8337135,488500
2020-06-17,Air Canada,AC.TO,19.18000030517578,18.639999389648438,19.0,18.75,8337135,488500
2020-06-17,Choice Properties REIT,CHP-UN.TO,13.353473663330078,12.980866432189941,13.313192367553711,13.323263168334961,8337135,488500
2020-06-17,SPDR Gold Trust ETF,GLD,162.6199951171875,161.77000427246094,162.0,162.55999755859375,8337135,488500
2020-06-18,S&P/TSX Composite index,^GSPTSE,15523.5,15341.5,15367.2998046875,15479.7998046875,8480229,493854
2020-06-18,Pfizer,PFE,31.755218505859375,31.29032325744629,31.565465927124023,31.537002563476562,8480229,493854
2020-06-18,Canadian Tire,CTC.TO,224.0,221.9600067138672,221.9600067138672,224.0,8480229,493854
2020-06-18,Air Canada,AC.TO,19.190000534057617,18.34000015258789,18.5,18.809999465942383,8480229,493854
2020-06-18,Choice Properties REIT,CHP-UN.TO,13.353473663330078,12.950654983520508,13.202417373657227,13.131922721862793,8480229,493854
2020-06-18,SPDR Gold Trust ETF,GLD,162.32000732421875,161.44000244140625,162.1999969482422,162.24000549316406,8480229,493854
2020-06-19,S&P/TSX Composite index,^GSPTSE,15638.099609375,15436.900390625,15638.099609375,15474.2001953125,8661225,500212
2020-06-19,Pfizer,PFE,32.01138687133789,31.42314910888672,31.963947296142578,31.707780838012695,8661225,500212
2020-06-19,Canadian Tire,CTC.TO,224.0,224.0,224.0,224.0,8661225,500212
2020-06-19,Air Canada,AC.TO,19.149999618530273,18.139999389648438,19.149999618530273,18.399999618530273,8661225,500212
2020-06-19,Choice Properties REIT,CHP-UN.TO,13.282980918884277,12.819738388061523,13.282980918884277,13.011077880859375,8661225,500212
2020-06-19,SPDR Gold Trust ETF,GLD,164.08999633789062,162.77999877929688,162.8699951171875,164.02999877929688,8661225,500212
2020-06-22,S&P/TSX Composite index,^GSPTSE,15537.7001953125,15427.2998046875,15484.2998046875,15516.900390625,9082502,513205
2020-06-22,Pfizer,PFE,31.650854110717773,31.223909378051758,31.622390747070312,31.41366195678711,9082502,513205
2020-06-22,Canadian Tire,CTC.TO,205.0,205.0,205.0,205.0,9082502,513205
2020-06-22,Air Canada,AC.TO,18.670000076293945,17.780000686645508,18.139999389648438,18.540000915527344,9082502,513205
2020-06-22,Choice Properties REIT,CHP-UN.TO,12.990937232971191,12.839879035949707,12.950654983520508,12.950654983520508,9082502,513205
2020-06-22,SPDR Gold Trust ETF,GLD,165.72999572753906,164.41000366210938,165.05999755859375,165.08999633789062,9082502,513205
2020-06-23,S&P/TSX Composite index,^GSPTSE,15679.400390625,15527.2001953125,15673.7998046875,15564.7998046875,9250625,518774
2020-06-23,Pfizer,PFE,31.546489715576172,31.062618255615234,31.49905014038086,31.091081619262695,9250625,518774
2020-06-23,Canadian Tire,CTC.TO,225.0,220.0,224.7899932861328,220.0,9250625,518774
2020-06-23,Air Canada,AC.TO,18.8700008392334,17.950000762939453,18.700000762939453,18.0,9250625,518774
2020-06-23,Choice Properties REIT,CHP-UN.TO,13.011077880859375,12.78952693939209,13.011077880859375,12.970795631408691,9250625,518774
2020-06-23,SPDR Gold Trust ETF,GLD,166.52000427246094,165.52000427246094,165.6300048828125,166.47999572753906,9250625,518774
2020-06-24,S&P/TSX Composite index,^GSPTSE,15489.2998046875,15144.400390625,15489.2998046875,15294.400390625,9422061,524272
2020-06-24,Pfizer,PFE,31.053131103515625,30.360530853271484,31.034156799316406,30.540796279907227,9422061,524272
2020-06-24,Canadian Tire,CTC.TO,225.0,208.00999450683594,208.00999450683594,224.49000549316406,9422061,524272
2020-06-24,Air Canada,AC.TO,17.799999237060547,17.049999237060547,17.770000457763672,17.190000534057617,9422061,524272
2020-06-24,Choice Properties REIT,CHP-UN.TO,12.960724830627441,12.487412452697754,12.89023208618164,12.719033241271973,9422061,524272
2020-06-24,SPDR Gold Trust ETF,GLD,166.99000549316406,165.4499969482422,166.00999450683594,165.89999389648438,9422061,524272
2020-06-25,S&P/TSX Composite index,^GSPTSE,15451.0,15178.400390625,15222.599609375,15446.099609375,9601576,529382
2020-06-25,Pfizer,PFE,30.7210636138916,30.199241638183594,30.464895248413086,30.66413688659668,9601576,529382
2020-06-25,Canadian Tire,CTC.TO,224.49000549316406,224.49000549316406,224.49000549316406,224.49000549316406,9601576,529382
2020-06-25,Air Canada,AC.TO,17.65999984741211,16.75,16.969999313354492,17.100000381469727,9601576,529382
2020-06-25,Choice Properties REIT,CHP-UN.TO,12.86001968383789,12.588116645812988,12.678750991821289,12.799596786499023,9601576,529382
2020-06-25,SPDR Gold Trust ETF,GLD,165.91000366210938,165.16000366210938,165.88999938964844,165.8000030517578,9601576,529382
2020-06-26,S&P/TSX Composite index,^GSPTSE,15405.900390625,15167.599609375,15400.7998046875,15189.0,9794066,534465
2020-06-26,Pfizer,PFE,30.62618637084961,29.99051284790039,30.59772300720215,30.398481369018555,9794066,534465
2020-06-26,Canadian Tire,CTC.TO,225.0,208.0,208.0,224.97000122070312,9794066,534465
2020-06-26,Air Canada,AC.TO,17.18000030517578,16.549999237060547,17.079999923706055,16.700000762939453,9794066,534465
2020-06-26,Choice Properties REIT,CHP-UN.TO,12.950654983520508,12.477340698242188,12.829809188842773,12.487412452697754,9794066,534465
2020-06-26,SPDR Gold Trust ETF,GLD,166.55999755859375,164.22000122070312,164.8699951171875,166.5399932861328,9794066,534465
2020-06-29,S&P/TSX Composite index,^GSPTSE,15425.0,15182.7998046875,15250.5,15389.7001953125,10291617,546894
2020-06-29,Pfizer,PFE,30.996204376220703,30.55028533935547,30.796964645385742,30.967742919921875,10291617,546894
2020-06-29,Canadian Tire,CTC.TO,220.0,208.11000061035156,208.11000061035156,220.0,10291617,546894
2020-06-29,Air Canada,AC.TO,17.690000534057617,16.3799991607666,16.84000015258789,17.479999542236328,10291617,546894
2020-06-29,Choice Properties REIT,CHP-UN.TO,12.829809188842773,12.44713020324707,12.477340698242188,12.719033241271973,10291617,546894
2020-06-29,SPDR Gold Trust ETF,GLD,166.8000030517578,166.17999267578125,166.55999755859375,166.6300048828125,10291617,546894
2020-06-30,S&P/TSX Composite index,^GSPTSE,15564.900390625,15319.400390625,15342.599609375,15515.2001953125,10475388,552146
2020-06-30,Pfizer,PFE,31.195446014404297,30.57874870300293,30.863378524780273,31.024667739868164,10475388,552146
2020-06-30,Canadian Tire,CTC.TO,220.0,220.0,220.0,220.0,10475388,552146
2020-06-30,Air Canada,AC.TO,17.459999084472656,16.75,17.3799991607666,16.950000762939453,10475388,552146
2020-06-30,Choice Properties REIT,CHP-UN.TO,12.870091438293457,12.608258247375488,12.708963394165039,12.829809188842773,10475388,552146
2020-06-30,SPDR Gold Trust ETF,GLD,167.99000549316406,166.19000244140625,166.30999755859375,167.3699951171875,10475388,552146
2020-07-01,Pfizer,PFE,32.7703971862793,31.99241065979004,32.7703971862793,32.01138687133789,10690516,557487
2020-07-01,SPDR Gold Trust ETF,GLD,167.05999755859375,165.33999633789062,167.0500030517578,166.6199951171875,10690516,557487
2020-07-02,S&P/TSX Composite index,^GSPTSE,15828.599609375,15613.099609375,15694.099609375,15622.400390625,10895486,563001
2020-07-02,Pfizer,PFE,33.06451416015625,32.296016693115234,32.84629821777344,32.74193572998047,10895486,563001
2020-07-02,Canadian Tire,CTC.TO,225.0,211.36000061035156,225.0,211.36000061035156,10895486,563001
2020-07-02,Air Canada,AC.TO,17.399999618530273,17.06999969482422,17.260000228881836,17.1299991607666,10895486,563001
2020-07-02,Choice Properties REIT,CHP-UN.TO,13.403826713562012,12.980866432189941,13.152064323425293,13.323263168334961,10895486,563001
2020-07-02,SPDR Gold Trust ETF,GLD,167.24000549316406,166.02000427246094,166.1999969482422,166.97999572753906,10895486,563001
2020-07-03,S&P/TSX Composite index,^GSPTSE,15625.099609375,15561.599609375,15613.2001953125,15596.7998046875,11098124,568241
2020-07-03,Canadian Tire,CTC.TO,214.0,214.0,214.0,214.0,11098124,568241
2020-07-03,Air Canada,AC.TO,17.309999465942383,17.020000457763672,17.149999618530273,17.209999084472656,11098124,568241
2020-07-03,Choice Properties REIT,CHP-UN.TO,13.373615264892578,12.920442581176758,13.293050765991211,13.12185287475586,11098124,568241
2020-07-06,S&P/TSX Composite index,^GSPTSE,15797.0,15643.400390625,15765.599609375,15669.7001953125,11642331,581148
2020-07-06,Pfizer,PFE,33.19734191894531,32.618595123291016,33.159393310546875,32.74193572998047,11642331,581148
2020-07-06,Canadian Tire,CTC.TO,214.02000427246094,209.0,214.02000427246094,209.0,11642331,581148
2020-07-06,Air Canada,AC.TO,17.540000915527344,16.799999237060547,17.399999618530273,16.920000076293945,11642331,581148
2020-07-06,Choice Properties REIT,CHP-UN.TO,13.363545417785645,13.14199447631836,13.22255802154541,13.172204971313477,11642331,581148
2020-07-06,SPDR Gold Trust ETF,GLD,168.0,167.19000244140625,167.75,167.97999572753906,11642331,581148
2020-07-07,S&P/TSX Composite index,^GSPTSE,15717.7001953125,15582.400390625,15605.2998046875,15595.5,11851900,587508
2020-07-07,Pfizer,PFE,32.59013366699219,32.220115661621094,32.305503845214844,32.286529541015625,11851900,587508
2020-07-07,Canadian Tire,CTC.TO,223.75,210.5,223.75,214.0,11851900,587508
2020-07-07,Air Canada,AC.TO,16.729999542236328,16.110000610351562,16.709999084472656,16.209999084472656,11851900,587508
2020-07-07,Choice Properties REIT,CHP-UN.TO,13.252769470214844,12.990937232971191,13.162135124206543,12.990937232971191,11851900,587508
2020-07-07,SPDR Gold Trust ETF,GLD,169.0399932861328,167.3800048828125,167.41000366210938,169.0399932861328,11851900,587508
2020-07-08,S&P/TSX Composite index,^GSPTSE,15706.900390625,15533.099609375,15637.0,15629.2001953125,12067186,593137
2020-07-08,Pfizer,PFE,32.609107971191406,31.850095748901367,32.26755142211914,32.0208740234375,12067186,593137
2020-07-08,Canadian Tire,CTC.TO,216.0,210.10000610351562,216.0,216.0,12067186,593137
2020-07-08,Air Canada,AC.TO,16.579999923706055,15.920000076293945,16.09000015258789,16.56999969482422,12067186,593137
2020-07-08,Choice Properties REIT,CHP-UN.TO,13.041289329528809,12.839879035949707,13.041289329528809,12.950654983520508,12067186,593137
2020-07-08,SPDR Gold Trust ETF,GLD,170.86000061035156,169.77999877929688,170.32000732421875,170.08999633789062,12067186,593137
2020-07-09,S&P/TSX Composite index,^GSPTSE,15649.099609375,15391.7001953125,15637.7001953125,15568.599609375,12291782,598986
2020-07-09,Pfizer,PFE,32.14421463012695,31.4041748046875,32.00189971923828,31.745731353759766,12291782,598986
2020-07-09,Canadian Tire,CTC.TO,216.0,216.0,216.0,216.0,12291782,598986
2020-07-09,Air Canada,AC.TO,16.860000610351562,15.899999618530273,16.520000457763672,16.200000762939453,12291782,598986
2020-07-09,Choice Properties REIT,CHP-UN.TO,13.061429977416992,12.688821792602539,12.920442581176758,12.88016128540039,12291782,598986
2020-07-09,SPDR Gold Trust ETF,GLD,170.63999938964844,168.77999877929688,170.47999572753906,169.6300048828125,12291782,598986
2020-07-10,S&P/TSX Composite index,^GSPTSE,15717.599609375,15546.2998046875,15582.599609375,15713.7998046875,12524663,604728
2020-07-10,Pfizer,PFE,32.296016693115234,31.774194717407227,31.935483932495117,32.09677505493164,12524663,604728
2020-07-10,Canadian Tire,CTC.TO,216.0,216.0,216.0,216.0,12524663,604728
2020-07-10,Air Canada,AC.TO,16.639999389648438,16.010000228881836,16.110000610351562,16.170000076293945,12524663,604728
2020-07-10,Choice Properties REIT,CHP-UN.TO,13.031218528747559,12.719033241271973,12.839879035949707,12.870091438293457,12524663,604728
2020-07-10,SPDR Gold Trust ETF,GLD,170.14999389648438,168.57000732421875,169.9499969482422,169.19000244140625,12524663,604728
2020-07-13,S&P/TSX Composite index,^GSPTSE,15879.7001953125,15621.0,15782.599609375,15639.400390625,13124893,618607
2020-07-13,Pfizer,PFE,33.88994216918945,32.75142288208008,32.95066452026367,33.406070709228516,13124893,618607
2020-07-13,Canadian Tire,CTC.TO,209.4600067138672,209.16000366210938,209.16000366210938,209.4600067138672,13124893,618607
2020-07-13,Air Canada,AC.TO,16.780000686645508,15.949999809265137,16.309999465942383,16.360000610351562,13124893,618607
2020-07-13,Choice Properties REIT,CHP-UN.TO,13.101712226867676,12.829809188842773,12.910372734069824,13.051360130310059,13124893,618607
2020-07-13,SPDR Gold Trust ETF,GLD,170.4199981689453,169.16000366210938,170.2899932861328,169.39999389648438,13124893,618607
2020-07-14,S&P/TSX Composite index,^GSPTSE,15923.5,15573.5,15625.0,15908.5,13345920,624592
2020-07-14,Pfizer,PFE,33.60531234741211,33.092979431152344,33.55787658691406,33.425048828125,13345920,624592
2020-07-14,Canadian Tire,CTC.TO,209.4600067138672,209.4600067138672,209.4600067138672,209.4600067138672,13345920,624592
2020-07-14,Air Canada,AC.TO,16.280000686645508,15.960000038146973,16.15999984741211,15.989999771118164,13345920,624592
2020-07-14,Choice Properties REIT,CHP-UN.TO,13.11178207397461,12.920442581176758,13.021147727966309,13.091641426086426,13345920,624592
2020-07-14,SPDR Gold Trust ETF,GLD,170.1999969482422,168.80999755859375,168.97000122070312,170.19000244140625,13345920,624592
2020-07-15,S&P/TSX Composite index,^GSPTSE,16130.599609375,15979.2001953125,15996.2001953125,16063.2998046875,13575706,630511
2020-07-15,Pfizer,PFE,34.15559768676758,33.65275192260742,34.14611053466797,33.88994216918945,13575706,630511
2020-07-15,Canadian Tire,CTC.TO,210.05999755859375,210.05999755859375,210.05999755859375,210.05999755859375,13575706,630511
2020-07-15,Air Canada,AC.TO,18.450000762939453,16.3700008392334,16.43000030517578,18.200000762939453,13575706,630511
2020-07-15,Choice Properties REIT,CHP-UN.TO,13.383686065673828,13.162135124206543,13.19234561920166,13.373615264892578,13575706,630511
2020-07-15,SPDR Gold Trust ETF,GLD,170.42999267578125,169.38999938964844,169.6199951171875,170.33999633789062,13575706,630511
2020-07-16,S&P/TSX Composite index,^GSPTSE,16069.099609375,15957.7998046875,15965.099609375,16024.5,13820618,636673
2020-07-16,Pfizer,PFE,33.81404113769531,33.45351028442383,33.776092529296875,33.776092529296875,13820618,636673
2020-07-16,Canadian Tire,CTC.TO,221.2100067138672,210.05999755859375,210.05999755859375,213.8300018310547,13820618,636673
2020-07-16,Air Canada,AC.TO,17.729999542236328,17.049999237060547,17.559999465942383,17.479999542236328,13820618,636673
2020-07-16,Choice Properties REIT,CHP-UN.TO,13.55488395690918,13.101712226867676,13.293050765991211,13.232627868652344,13820618,636673
2020-07-16,SPDR Gold Trust ETF,GLD,170.0,168.64999389648438,169.8000030517578,168.72999572753906,13820618,636673
2020-07-17,S&P/TSX Composite index,^GSPTSE,16142.7001953125,16012.900390625,16089.2998046875,16123.5,14058038,643711
2020-07-17,Pfizer,PFE,34.468692779541016,33.89942932128906,34.022769927978516,34.39278793334961,14058038,643711
2020-07-17,Canadian Tire,CTC.TO,220.99000549316406,216.0,220.36000061035156,216.0,14058038,643711
2020-07-17,Air Canada,AC.TO,17.700000762939453,16.899999618530273,17.610000610351562,16.93000030517578,14058038,643711
2020-07-17,Choice Properties REIT,CHP-UN.TO,13.333333015441895,13.172204971313477,13.252769470214844,13.282980918884277,14058038,643711
2020-07-17,SPDR Gold Trust ETF,GLD,170.27000427246094,169.61000061035156,169.94000244140625,170.1199951171875,14058038,643711
2020-07-20,S&P/TSX Composite index,^GSPTSE,16201.7001953125,16112.2998046875,16113.400390625,16183.7001953125,14713414,659101
2020-07-20,Pfizer,PFE,35.69260025024414,34.45920181274414,35.56925964355469,34.629981994628906,14713414,659101
2020-07-20,Canadian Tire,CTC.TO,205.0,205.0,205.0,205.0,14713414,659101
2020-07-20,Air Canada,AC.TO,17.18000030517578,16.579999923706055,17.0,16.979999542236328,14713414,659101
2020-07-20,Choice Properties REIT,CHP-UN.TO,13.293050765991211,13.046323776245117,13.293050765991211,13.12185287475586,14713414,659101
2020-07-20,SPDR Gold Trust ETF,GLD,171.07000732421875,170.27000427246094,170.75999450683594,170.94000244140625,14713414,659101
2020-07-21,S&P/TSX Composite index,^GSPTSE,16317.400390625,16153.2001953125,16297.599609375,16163.0,14956435,665439
2020-07-21,Pfizer,PFE,35.180267333984375,34.648956298828125,35.04743957519531,34.810245513916016,14956435,665439
2020-07-21,Canadian Tire,CTC.TO,221.5,221.5,221.5,221.5,14956435,665439
2020-07-21,Air Canada,AC.TO,17.280000686645508,16.950000762939453,17.139999389648438,16.969999313354492,14956435,665439
2020-07-21,Choice Properties REIT,CHP-UN.TO,13.081570625305176,12.366565704345703,13.071500778198242,12.406847953796387,14956435,665439
2020-07-21,SPDR Gold Trust ETF,GLD,173.25,172.30999755859375,172.52999877929688,173.0,14956435,665439
2020-07-22,S&P/TSX Composite index,^GSPTSE,16196.400390625,16107.7001953125,16173.2001953125,16171.099609375,15231791,672857
2020-07-22,Pfizer,PFE,36.745731353759766,35.597721099853516,36.27134704589844,36.58443832397461,15231791,672857
2020-07-22,Canadian Tire,CTC.TO,216.5,216.5,216.5,216.5,15231791,672857
2020-07-22,Air Canada,AC.TO,17.190000534057617,16.829999923706055,16.93000030517578,16.84000015258789,15231791,672857
2020-07-22,Choice Properties REIT,CHP-UN.TO,12.77945613861084,12.41691780090332,12.467270851135254,12.698891639709473,15231791,672857
2020-07-22,SPDR Gold Trust ETF,GLD,175.77000427246094,173.75999450683594,174.0500030517578,175.6300048828125,15231791,672857
2020-07-23,S&P/TSX Composite index,^GSPTSE,16186.900390625,15969.7998046875,16178.5,16018.7001953125,15511422,679494
2020-07-23,Pfizer,PFE,37.4003791809082,36.223907470703125,37.220115661621094,36.44212341308594,15511422,679494
2020-07-23,Canadian Tire,CTC.TO,216.5,216.5,216.5,216.5,15511422,679494
2020-07-23,Air Canada,AC.TO,17.079999923706055,16.520000457763672,16.84000015258789,16.81999969482422,15511422,679494
2020-07-23,Choice Properties REIT,CHP-UN.TO,12.799596786499023,12.547835350036621,12.719033241271973,12.578045845031738,15511422,679494
2020-07-23,SPDR Gold Trust ETF,GLD,178.41000366210938,175.64999389648438,176.1699981689453,177.17999267578125,15511422,679494
2020-07-24,S&P/TSX Composite index,^GSPTSE,16006.2998046875,15928.400390625,15980.599609375,15997.099609375,15794928,685956
2020-07-24,Pfizer,PFE,36.1954460144043,35.417457580566406,36.08159255981445,35.73054885864258,15794928,685956
2020-07-24,Canadian Tire,CTC.TO,216.5800018310547,211.5,211.5,216.0,15794928,685956
2020-07-24,Air Canada,AC.TO,16.719999313354492,16.329999923706055,16.700000762939453,16.469999313354492,15794928,685956
2020-07-24,Choice Properties REIT,CHP-UN.TO,12.698891639709473,12.44713020324707,12.567975997924805,12.507553100585938,15794928,685956
2020-07-24,SPDR Gold Trust ETF,GLD,179.16000366210938,178.1999969482422,179.13999938964844,178.6999969482422,15794928,685956
2020-07-27,S&P/TSX Composite index,^GSPTSE,16165.7998046875,16012.7001953125,16076.2998046875,16161.2998046875,16490680,701726
2020-07-27,Pfizer,PFE,35.815940856933594,35.32258224487305,35.445919036865234,35.61669921875,16490680,701726
2020-07-27,Canadian Tire,CTC.TO,214.99000549316406,214.99000549316406,214.99000549316406,214.99000549316406,16490680,701726
2020-07-27,Air Canada,AC.TO,16.469999313354492,16.149999618530273,16.440000534057617,16.329999923706055,16490680,701726
2020-07-27,Choice Properties REIT,CHP-UN.TO,12.643505096435547,12.43705940246582,12.557905197143555,12.547835350036621,16490680,701726
2020-07-27,SPDR Gold Trust ETF,GLD,182.8300018310547,181.52999877929688,181.85000610351562,182.22999572753906,16490680,701726
2020-07-28,S&P/TSX Composite index,^GSPTSE,16189.5,16085.2998046875,16140.0,16121.2998046875,16754567,708664
2020-07-28,Pfizer,PFE,37.32447814941406,36.11005783081055,36.56546401977539,37.0208740234375,16754567,708664
2020-07-28,Canadian Tire,CTC.TO,214.99000549316406,214.99000549316406,214.99000549316406,214.99000549316406,16754567,708664
2020-07-28,Air Canada,AC.TO,16.979999542236328,16.15999984741211,16.18000030517578,16.729999542236328,16754567,708664
2020-07-28,Choice Properties REIT,CHP-UN.TO,12.819738388061523,12.537763595581055,12.537763595581055,12.749244689941406,16754567,708664
2020-07-28,SPDR Gold Trust ETF,GLD,184.25999450683594,181.4199981689453,182.02000427246094,183.75,16754567,708664
2020-07-29,S&P/TSX Composite index,^GSPTSE,16317.900390625,16173.0,16271.400390625,16294.7001953125,17024801,715292
2020-07-29,Pfizer,PFE,37.4288444519043,36.48007583618164,37.286529541015625,37.24857711791992,17024801,715292
2020-07-29,Canadian Tire,CTC.TO,209.0,209.0,209.0,209.0,17024801,715292
2020-07-29,Air Canada,AC.TO,16.8700008392334,16.299999237060547,16.75,16.360000610351562,17024801,715292
2020-07-29,Choice Properties REIT,CHP-UN.TO,12.930514335632324,12.75931453704834,12.86001968383789,12.870091438293457,17024801,715292
2020-07-29,SPDR Gold Trust ETF,GLD,186.13999938964844,182.38999938964844,184.00999450683594,185.1300048828125,17024801,715292
2020-07-30,S&P/TSX Composite index,^GSPTSE,16299.2998046875,16020.599609375,16123.099609375,16299.2998046875,17306582,722069
2020-07-30,Pfizer,PFE,36.94497299194336,36.24288558959961,36.31878662109375,36.755218505859375,17306582,722069
2020-07-30,Canadian Tire,CTC.TO,209.0,209.0,209.0,209.0,17306582,722069
2020-07-30,Air Canada,AC.TO,16.239999771118164,16.0,16.170000076293945,16.09000015258789,17306582,722069
2020-07-30,Choice Properties REIT,CHP-UN.TO,12.930514335632324,12.688821792602539,12.749244689941406,12.86001968383789,17306582,722069
2020-07-30,SPDR Gold Trust ETF,GLD,184.3300018310547,182.1300048828125,183.44000244140625,183.75999450683594,17306582,722069
2020-07-31,S&P/TSX Composite index,^GSPTSE,16288.7998046875,16060.599609375,16288.7998046875,16169.2001953125,17594044,728679
2020-07-31,Pfizer,PFE,36.764705657958984,35.92030334472656,36.31878662109375,36.50853729248047,17594044,728679
2020-07-31,Canadian Tire,CTC.TO,209.0,209.0,209.0,209.0,17594044,728679
2020-07-31,Air Canada,AC.TO,16.049999237060547,15.020000457763672,16.0,15.109999656677246,17594044,728679
2020-07-31,Choice Properties REIT,CHP-UN.TO,12.89023208618164,12.638468742370605,12.86001968383789,12.769386291503906,17594044,728679
2020-07-31,SPDR Gold Trust ETF,GLD,185.75,184.1699981689453,184.50999450683594,185.42999267578125,17594044,728679
2020-08-03,Pfizer,PFE,36.679317474365234,36.26185989379883,36.63187789916992,36.38520050048828,18276983,744209
2020-08-03,SPDR Gold Trust ETF,GLD,185.82000732421875,184.1999969482422,185.0500030517578,185.63999938964844,18276983,744209
2020-08-04,S&P/TSX Composite index,^GSPTSE,16370.7998046875,16172.599609375,16172.599609375,16368.0,18542287,751380
2020-08-04,Pfizer,PFE,36.69829177856445,36.138519287109375,36.34724807739258,36.42314910888672,18542287,751380
2020-08-04,Canadian Tire,CTC.TO,212.0,211.99000549316406,212.0,211.99000549316406,18542287,751380
2020-08-04,Air Canada,AC.TO,15.760000228881836,15.029999732971191,15.4399995803833,15.119999885559082,18542287,751380
2020-08-04,Choice Properties REIT,CHP-UN.TO,12.86001968383789,12.593152046203613,12.719033241271973,12.638468742370605,18542287,751380
2020-08-04,SPDR Gold Trust ETF,GLD,189.60000610351562,185.2100067138672,185.61000061035156,189.58999633789062,18542287,751380
2020-08-05,S&P/TSX Composite index,^GSPTSE,16507.30078125,16440.30078125,16454.099609375,16501.599609375,18817443,758757
2020-08-05,Pfizer,PFE,36.55597686767578,36.17647171020508,36.49905014038086,36.48007583618164,18817443,758757
2020-08-05,Canadian Tire,CTC.TO,220.0,216.0,216.0,220.0,18817443,758757
2020-08-05,Air Canada,AC.TO,15.84000015258789,15.020000457763672,15.369999885559082,15.720000267028809,18817443,758757
2020-08-05,Choice Properties REIT,CHP-UN.TO,12.809667587280273,12.618328094482422,12.708963394165039,12.769386291503906,18817443,758757
2020-08-05,SPDR Gold Trust ETF,GLD,193.1300048828125,190.6199951171875,191.64999389648438,191.35000610351562,18817443,758757
2020-08-06,S&P/TSX Composite index,^GSPTSE,16593.400390625,16496.80078125,16543.5,16579.099609375,19104145,765604
2020-08-06,Pfizer,PFE,37.09677505493164,36.1954460144043,36.7836799621582,36.30929946899414,19104145,765604
2020-08-06,Canadian Tire,CTC.TO,218.99000549316406,211.0,218.99000549316406,211.0,19104145,765604
2020-08-06,Air Canada,AC.TO,16.09000015258789,15.510000228881836,15.829999923706055,15.949999809265137,19104145,765604
2020-08-06,Choice Properties REIT,CHP-UN.TO,12.930514335632324,12.698891639709473,12.739173889160156,12.86001968383789,19104145,765604
2020-08-06,SPDR Gold Trust ETF,GLD,194.4499969482422,192.52000427246094,193.74000549316406,193.88999938964844,19104145,765604
2020-08-07,S&P/TSX Composite index,^GSPTSE,16567.30078125,16492.099609375,16544.30078125,16544.5,19386579,772357
2020-08-07,Pfizer,PFE,36.64136505126953,36.204933166503906,36.33776092529297,36.48007583618164,19386579,772357
2020-08-07,Canadian Tire,CTC.TO,220.0,212.35000610351562,219.75,220.0,19386579,772357
2020-08-07,Air Canada,AC.TO,15.949999809265137,15.579999923706055,15.90999984741211,15.729999542236328,19386579,772357
2020-08-07,Choice Properties REIT,CHP-UN.TO,12.930514335632324,12.75931453704834,12.86001968383789,12.86001968383789,19386579,772357
2020-08-07,SPDR Gold Trust ETF,GLD,192.9600067138672,189.3300018310547,192.7100067138672,190.80999755859375,19386579,772357
2020-08-10,S&P/TSX Composite index,^GSPTSE,16647.30078125,16535.0,16603.900390625,16605.5,20118013,788952
2020-08-10,Pfizer,PFE,36.679317474365234,36.299808502197266,36.574951171875,36.42314910888672,20118013,788952
2020-08-10,Canadian Tire,CTC.TO,220.0,220.0,220.0,220.0,20118013,788952
2020-08-10,Air Canada,AC.TO,16.639999389648438,15.760000228881836,15.899999618530273,16.229999542236328,20118013,788952
2020-08-10,Choice Properties REIT,CHP-UN.TO,12.930514335632324,12.719033241271973,12.86001968383789,12.89023208618164,20118013,788952
